id,handle,title,old_len,new_len,old_desc,new_desc
9269985313018,smart-wand-2-medium,Lelo Smart Wand 2 Medium Intimate Massager,160,137,"Shop LELO Smart Wand 2 Medium Intimate Massager in the Arts & Crafts category. Quality construction,","Shop LELO Smart Wand 2 Medium Intimate Massager in the Arts & Crafts category. Quality construction, reliable performance, fast shipping."
9269985345786,sona-2-cruise,Lelo Sona 2 Cruise Intimate Massager,160,132,"Shop LELO SONA 2 Cruise Intimate Massager in the Home & Kitchen category. Quality construction, reli","Shop LELO SONA 2 Cruise Intimate Massager in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9269985378554,lelo-siri-3-intimate-massager,Lelo Siri 3 Intimate Massager,160,125,"Shop LELO SIRI 3 Intimate Massager in the Home & Kitchen category. Quality construction, reliable pe","Shop LELO SIRI 3 Intimate Massager in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9269985411322,smart-wand-2-large,Lelo Smart Wand 2 Large Intimate Massager,160,136,"Shop LELO Smart Wand 2 Large Intimate Massager in the Arts & Crafts category. Quality construction, ","Shop LELO Smart Wand 2 Large Intimate Massager in the Arts & Crafts category. Quality construction, reliable performance, fast shipping."
9269985575162,al-fresco-iphone-7-iphone-8-case,Al Fresco - iPhone 7 / iPhone 8 Case,160,132,"Shop Al Fresco - iPhone 7 / iPhone 8 Case in the Home & Kitchen category. Quality construction, reli","Shop Al Fresco - iPhone 7 / iPhone 8 Case in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9269985640698,al-fresco-iphone-7-plus-8-plus-case,Al Fresco - iPhone 7 Plus / 8 Plus Case,160,135,"Shop Al Fresco - iPhone 7 Plus / 8 Plus Case in the Home & Kitchen category. Quality construction, r","Shop Al Fresco - iPhone 7 Plus / 8 Plus Case in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9269985673466,al-fresco-iphone-se-2022-case,Al Fresco - iPhone SE (2022) Case,160,129,"Shop Al Fresco - iPhone SE (2022) Case in the Home & Kitchen category. Quality construction, reliabl","Shop Al Fresco - iPhone SE (2022) Case in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9269985706234,al-fresco-iphone-air-case,Al Fresco - iPhone Air Case,160,123,"Shop Al Fresco - iPhone Air Case in the Home & Kitchen category. Quality construction, reliable perf","Shop Al Fresco - iPhone Air Case in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9269985739002,al-fresco-iphone-se-2020-case,Al Fresco - iPhone SE (2020) Case,160,129,"Shop Al Fresco - iPhone SE (2020) Case in the Home & Kitchen category. Quality construction, reliabl","Shop Al Fresco - iPhone SE (2020) Case in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9269985771770,lelo-sona-3,Lelo Sona 3,160,107,"Shop LELO SONA 3 in the Home & Kitchen category. Quality construction, reliable performance, fast sh","Shop LELO SONA 3 in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9269985804538,lelo-sona-3-cruise,Lelo Sona 3 Cruise,160,114,"Shop LELO SONA 3 Cruise in the Home & Kitchen category. Quality construction, reliable performance, ","Shop LELO SONA 3 Cruise in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9269985837306,lelo-sona-2-travel-intimate-massager,Lelo Sona 2 Travel Intimate Massager,160,132,"Shop LELO SONA 2 Travel Intimate Massager in the Home & Kitchen category. Quality construction, reli","Shop LELO SONA 2 Travel Intimate Massager in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9269985870074,sona-2,Lelo Sona 2 Intimate Massager,160,125,"Shop LELO SONA 2 Intimate Massager in the Home & Kitchen category. Quality construction, reliable pe","Shop LELO SONA 2 Intimate Massager in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9269985902842,sona,Lelo Sona Mini Intimate Massager,160,128,"Shop LELO SONA Mini Intimate Massager in the Home & Kitchen category. Quality construction, reliable","Shop LELO SONA Mini Intimate Massager in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9269985935610,lelo-soraya-experince-bundle,Lelo Soraya Experience Bundle,160,125,"Shop LELO Soraya Experience Bundle in the Home & Kitchen category. Quality construction, reliable pe","Shop LELO Soraya Experience Bundle in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9269985968378,lelo-spotlight-bundle,Lelo Spotlight Bundle,160,117,"Shop LELO Spotlight Bundle in the Home & Kitchen category. Quality construction, reliable performanc","Shop LELO Spotlight Bundle in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9269986001146,lelo-sona-originals-purple,Lelo Sona Originals,160,115,"Shop LELO SONA Originals in the Home & Kitchen category. Quality construction, reliable performance,","Shop LELO SONA Originals in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9269986033914,soraya-2,Lelo Soraya 2 Intimate Massager,160,127,"Shop LELO SORAYA 2 Intimate Massager in the Home & Kitchen category. Quality construction, reliable ","Shop LELO SORAYA 2 Intimate Massager in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9269986066682,al-fresco-kindle-paperwhite-12th-gen-case,Al Fresco - Kindle Paperwhite (12th Gen) Case,160,133,"Shop Al Fresco - Kindle Paperwhite (12th Gen) Case in the Office category. Quality construction, rel","Shop Al Fresco - Kindle Paperwhite (12th Gen) Case in the Office category. Quality construction, reliable performance, fast shipping."
9269986099450,al-fresco-iphone-xs-max-case,Al Fresco - iPhone XS Max Case,160,126,"Shop Al Fresco - iPhone XS Max Case in the Home & Kitchen category. Quality construction, reliable p","Shop Al Fresco - iPhone XS Max Case in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9269986132218,al-fresco-kindle-paperwhite-11th-gen-case,Al Fresco - Kindle Paperwhite (11th Gen) Case,160,133,"Shop Al Fresco - Kindle Paperwhite (11th Gen) Case in the Office category. Quality construction, rel","Shop Al Fresco - Kindle Paperwhite (11th Gen) Case in the Office category. Quality construction, reliable performance, fast shipping."
9269986164986,al-fresco-iphone-xr-case,Al Fresco - iPhone XR Case,160,122,"Shop Al Fresco - iPhone XR Case in the Home & Kitchen category. Quality construction, reliable perfo","Shop Al Fresco - iPhone XR Case in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9269986197754,soraya-wave,Lelo Soraya Wave Intimate Massager,160,130,"Shop LELO SORAYA Wave Intimate Massager in the Home & Kitchen category. Quality construction, reliab","Shop LELO SORAYA Wave Intimate Massager in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9269986230522,al-fresco-iphone-x-xs-case,Al Fresco - iPhone X / XS Case,160,126,"Shop Al Fresco - iPhone X / XS Case in the Home & Kitchen category. Quality construction, reliable p","Shop Al Fresco - iPhone X / XS Case in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9269986361594,tiani-duo-massager,Lelo Tiani Duo Intimate Massager,160,128,"Shop LELO TIANI Duo Intimate Massager in the Home & Kitchen category. Quality construction, reliable","Shop LELO TIANI Duo Intimate Massager in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9269986394362,lelo-the-magic-touch-bundle,Lelo The Magic Touch Bundle,160,123,"Shop LELO The Magic Touch Bundle in the Home & Kitchen category. Quality construction, reliable perf","Shop LELO The Magic Touch Bundle in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9269986427130,tor-3-couples-ring,Lelo Tor 3 Couples Ring,160,112,"Shop LELO Tor 3 Couples Ring in the Jewelry category. Quality construction, reliable performance, fa","Shop LELO Tor 3 Couples Ring in the Jewelry category. Quality construction, reliable performance, fast shipping."
9269986459898,lelo-surfer-originals-purple,Lelo Surfer Originals,160,117,"Shop LELO SURFER Originals in the Home & Kitchen category. Quality construction, reliable performanc","Shop LELO SURFER Originals in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9269986492666,tor-2,Lelo TOR 2 Intimate Massager,160,124,"Shop LELO TOR 2 Intimate Massager in the Home & Kitchen category. Quality construction, reliable per","Shop LELO TOR 2 Intimate Massager in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9269986558202,al-fresco-laptop-sleeve,Al Fresco - Laptop Sleeve,160,118,"Shop Al Fresco - Laptop Sleeve in the Electronics category. Quality construction, reliable performan","Shop Al Fresco - Laptop Sleeve in the Electronics category. Quality construction, reliable performance, fast shipping."
9269986590970,al-fresco-macbook-case,Al Fresco - Macbook Case,160,117,"Shop Al Fresco - Macbook Case in the Electronics category. Quality construction, reliable performanc","Shop Al Fresco - Macbook Case in the Electronics category. Quality construction, reliable performance, fast shipping."
9269986623738,al-fresco-magnetic-ring-holder,Al Fresco - Magnetic Ring Holder,160,121,"Shop Al Fresco - Magnetic Ring Holder in the Jewelry category. Quality construction, reliable perfor","Shop Al Fresco - Magnetic Ring Holder in the Jewelry category. Quality construction, reliable performance, fast shipping."
9269986689274,al-fresco-macbook-hard-case,Al Fresco - Macbook Case,160,117,"Shop Al Fresco - Macbook Case in the Electronics category. Quality construction, reliable performanc","Shop Al Fresco - Macbook Case in the Electronics category. Quality construction, reliable performance, fast shipping."
9269986722042,al-fresco-magnetic-power-bank,Al Fresco - Magnetic Power Bank,160,124,"Shop Al Fresco - Magnetic Power Bank in the Electronics category. Quality construction, reliable per","Shop Al Fresco - Magnetic Power Bank in the Electronics category. Quality construction, reliable performance, fast shipping."
9269986918650,al-fresco-oneplus-10-pro-5g-case,Al Fresco - OnePlus 10 Pro 5G Case,160,130,"Shop Al Fresco - OnePlus 10 Pro 5G Case in the Home & Kitchen category. Quality construction, reliab","Shop Al Fresco - OnePlus 10 Pro 5G Case in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9269986984186,al-fresco-magnetic-wireless-charger,Al Fresco - Magnetic Wireless Charger,160,130,"Shop Al Fresco - Magnetic Wireless Charger in the Electronics category. Quality construction, reliab","Shop Al Fresco - Magnetic Wireless Charger in the Electronics category. Quality construction, reliable performance, fast shipping."
9269987016954,al-fresco-motorola-moto-g-power-2021-case,Al Fresco - Motorola Moto G Power 2021 Case,160,139,Shop Al Fresco - Motorola Moto G Power 2021 Case in the Home & Kitchen category. Quality constructio,"Shop Al Fresco - Motorola Moto G Power 2021 Case in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9269987049722,al-fresco-oneplus-11-case,Al Fresco - OnePlus 11 Case,160,123,"Shop Al Fresco - OnePlus 11 Case in the Home & Kitchen category. Quality construction, reliable perf","Shop Al Fresco - OnePlus 11 Case in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9269987082490,let-there-be-light-20-motion-led-lights-rechargeable-battery,Let There Be Light 20 Motion LED Lights Rechargeable Battery,160,97,Shop Let There Be Light 20 Motion LED Lights Rechargeable Battery in the Home & Kitchen category. Qu,Shop Let There Be Light 20 Motion LED Lights Rechargeable Battery in the Home & Kitchen category.
9269987115258,lelo-yva-luxury-intimate-massager,Lelo YVA Luxury Intimate Massager,160,129,"Shop LELO YVA Luxury Intimate Massager in the Home & Kitchen category. Quality construction, reliabl","Shop LELO YVA Luxury Intimate Massager in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9269987148026,liberator-aria-flip-chaise-18-inch-wide-convertible-chair-and-bed-bench-by-luvu-brands,Liberator Aria Flip Chaise 18 Inch Wide - Convertible Chair ,160,110,Shop Liberator Aria Flip Chaise 18 Inch Wide - Convertible Chair and Bed Bench in the Home & Kitchen,Shop Liberator Aria Flip Chaise 18 Inch Wide - Convertible Chair and Bed Bench in the Home & Kitchen category.
9269987180794,liberator-fascinator-throw-moisture-proof-sensual-blanket,Liberator Fascinator Throw - Moisture-Proof Sensual Blanket,160,155,Shop Liberator Fascinator Throw - Moisture-Proof Sensual Blanket in the Home & Kitchen category. Qua,"Shop Liberator Fascinator Throw - Moisture-Proof Sensual Blanket in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9269987213562,liberator-esse-sensual-lounge-chair-by-luvu-brands,Liberator Esse Sensual Lounge Chair,160,126,"Shop Liberator Esse Sensual Lounge Chair in the Furniture category. Quality construction, reliable p","Shop Liberator Esse Sensual Lounge Chair in the Furniture category. Quality construction, reliable performance, fast shipping."
9269987475706,al-fresco-oneplus-13-case,Al Fresco - OnePlus 13 Case,160,123,"Shop Al Fresco - OnePlus 13 Case in the Home & Kitchen category. Quality construction, reliable perf","Shop Al Fresco - OnePlus 13 Case in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9269987508474,al-fresco-oneplus-8-case,Al Fresco - OnePlus 8 Case,160,122,"Shop Al Fresco - OnePlus 8 Case in the Home & Kitchen category. Quality construction, reliable perfo","Shop Al Fresco - OnePlus 8 Case in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9269987541242,al-fresco-oneplus-9-case,Al Fresco - OnePlus 9 Case,160,122,"Shop Al Fresco - OnePlus 9 Case in the Home & Kitchen category. Quality construction, reliable perfo","Shop Al Fresco - OnePlus 9 Case in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
